,city,confidence,nThumbsUp,street,uuid,country,type,subtype,roadType,reliability,magvar,reportRating,ts,geo,geoWKT
749254,"Chicago, IL",1,,I-94 E,d6181be5-f5a0-48ef-9194-7f93583d19a8,US,HAZARD,,3,8,88,0,2024-01-23 20:52:52 UTC,POINT(-87.616659 41.71313),Point(-87.616659 41.71313)
615779,"Chicago, IL",0,,S Leavitt St,95e0e5d0-1484-45ee-be8d-b7c2b013f581,US,HAZARD,HAZARD_ON_ROAD,1,5,358,3,2024-03-20 14:07:45 UTC,POINT(-87.677003 41.713813),Point(-87.677003 41.713813)
405634,"Chicago, IL",0,,I-90 W,269b1e9f-e66b-4a14-9314-3dec937a2fa6,US,JAM,,3,5,349,3,2024-04-19 01:43:46 UTC,POINT(-87.645633 41.876874),Point(-87.645633 41.876874)
242774,"Chicago, IL",5,,I-90 I-94 Express E,becef2ea-485f-4ac9-ba64-55bf97955e7c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,178,5,2024-06-26 20:28:31 UTC,POINT(-87.630568 41.819225),Point(-87.630568 41.819225)
389214,"Chicago, IL",0,,E Ida B. Wells Dr,6e762e11-ad9b-413f-80c6-86a505edf5ed,US,ROAD_CLOSED,,6,5,344,3,2024-03-24 17:35:35 UTC,POINT(-87.6242 41.875739),Point(-87.6242 41.875739)
712798,"Chicago, IL",1,,I-90 E,679d1f1a-f929-4c61-8378-de3e58abce11,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,9,178,4,2024-05-23 11:01:30 UTC,POINT(-87.631213 41.835224),Point(-87.631213 41.835224)
84338,"Chicago, IL",1,,I-55 S,bb578b8c-df2e-4f48-8889-06b5e5775e82,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,247,3,2024-07-06 21:32:41 UTC,POINT(-87.692144 41.833326),Point(-87.692144 41.833326)
133512,"Chicago, IL",0,,E 111th St,41ff8dff-8a5f-419c-8dc1-03854d11d42a,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,7,6,112,0,2024-05-14 21:24:55 UTC,POINT(-87.598843 41.692532),Point(-87.598843 41.692532)
405892,"Chicago, IL",0,,W Washington Blvd,133db635-4517-4192-a700-e827175b3320,US,ACCIDENT,,2,5,89,5,2024-04-19 19:04:25 UTC,POINT(-87.721093 41.881895),Point(-87.721093 41.881895)
139127,"Chicago, IL",1,,W Oakdale Ave,bc7859e9-20bf-40c6-af3c-9671db434bfb,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,1,9,268,3,2024-05-15 22:38:21 UTC,POINT(-87.651736 41.935409),Point(-87.651736 41.935409)
495828,"Chicago, IL",0,,DuSable Lake Shore Dr,b5e992de-0004-4899-b754-aeed04d0a0fe,US,JAM,JAM_HEAVY_TRAFFIC,6,5,319,3,2024-02-07 23:45:53 UTC,POINT(-87.633688 41.936711),Point(-87.633688 41.936711)
45086,"Chicago, IL",0,,I-90 W,7a33b14a-665c-4fc0-8c54-e61aa8eb9ab4,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,357,5,2024-05-19 22:46:59 UTC,POINT(-87.645619 41.883927),Point(-87.645619 41.883927)
503585,"Chicago, IL",0,0.0,I-290 E,15ddfa42-0e81-4868-8d02-b2fc226d3210,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,6,90,5,2024-01-05 21:10:33 UTC,POINT(-87.658157 41.87558),Point(-87.658157 41.87558)
481454,"Chicago, IL",0,,N Nagle Ave,8fce4100-d6a5-4b7a-abee-ef458d761bf9,US,JAM,JAM_HEAVY_TRAFFIC,7,5,180,3,2024-07-16 20:34:49 UTC,POINT(-87.787935 41.972468),Point(-87.787935 41.972468)
717370,"Chicago, IL",0,,to US-41 N / DuSable Lake Shore Dr,ad5b9eb1-59ce-45a0-a38b-e26b30549e27,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,4,6,342,4,2024-10-06 18:29:51 UTC,POINT(-87.612715 41.851117),Point(-87.612715 41.851117)
553448,"Chicago, IL",0,,S Parnell Ave,5fd62586-b658-41a9-9d48-ba7389689d72,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,1,6,359,0,2024-05-02 22:09:48 UTC,POINT(-87.636971 41.714274),Point(-87.636971 41.714274)
731480,"Chicago, IL",0,,E Ontario St,21c77f42-11d4-48c2-bd4b-93aa3dd20930,US,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,6,7,269,0,2024-02-18 14:25:18 UTC,POINT(-87.621045 41.89339),Point(-87.621045 41.89339)
296238,"Chicago, IL",0,,S Cottage Grove Ave,5948fd6e-dddf-4fe4-9575-5a831fdcc046,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,7,7,6,2,2024-07-27 21:19:45 UTC,POINT(-87.606849 41.822568),Point(-87.606849 41.822568)
435918,"Chicago, IL",5,,I-55 N,9fcddbe6-4b53-41cc-8d47-a98dcce01a4d,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,67,2,2024-02-13 14:22:06 UTC,POINT(-87.722088 41.823606),Point(-87.722088 41.823606)
54260,"Chicago, IL",0,,N Wood St,e3d4cd6a-344a-43f3-aa9b-018e08b277d1,US,JAM,JAM_STAND_STILL_TRAFFIC,1,5,358,2,2024-04-26 21:34:32 UTC,POINT(-87.672 41.89018),Point(-87.672 41.89018)
390560,"Chicago, IL",1,,W Marquette Rd,50b1a4e6-0b59-4cf1-8c9f-89ea503a2bb6,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,2,8,270,0,2024-03-24 19:15:02 UTC,POINT(-87.682313 41.771981),Point(-87.682313 41.771981)
39561,"Chicago, IL",0,,N Green St,5668401e-b1c1-4c13-bcf4-4bdca82f60da,US,JAM,,1,5,179,2,2024-04-18 22:50:12 UTC,POINT(-87.648904 41.895409),Point(-87.648904 41.895409)
64730,"Chicago, IL",0,,S Western Ave,fdd582c3-39ac-499e-8993-21cf81a2e7ed,US,JAM,JAM_HEAVY_TRAFFIC,6,5,358,5,2024-09-24 13:42:12 UTC,POINT(-87.684729 41.819645),Point(-87.684729 41.819645)
502296,"Chicago, IL",0,,I-290 E,c852ae08-ed5e-4889-a4fe-0c99211e1133,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,89,0,2024-07-04 19:36:30 UTC,POINT(-87.676081 41.87539),Point(-87.676081 41.87539)
583700,"Chicago, IL",0,,I-90 E,6424c942-17f1-4cee-bce9-644bb17c4f34,US,ACCIDENT,ACCIDENT_MAJOR,3,6,90,0,2024-03-30 20:05:27 UTC,POINT(-87.80162 41.982254),Point(-87.80162 41.982254)
482082,"Chicago, IL",0,,S Columbus Dr,676d3123-684d-4b2a-956d-29c83d168df3,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,178,2,2024-07-16 20:02:00 UTC,POINT(-87.620545 41.868399),Point(-87.620545 41.868399)
264893,"Chicago, IL",0,,W Chicago Ave,3830a3c7-8110-488b-8efa-2d144314de95,US,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,7,5,268,1,2024-05-08 21:09:51 UTC,POINT(-87.646233 41.89643),Point(-87.646233 41.89643)
99044,"Chicago, IL",0,,N Elston Ave,1cf6e9e1-9e3d-4df5-bbbf-6310dc347b1d,US,JAM,JAM_HEAVY_TRAFFIC,2,5,124,3,2024-09-12 22:38:33 UTC,POINT(-87.76542 41.983509),Point(-87.76542 41.983509)
585239,"Chicago, IL",0,,S Leavitt St,e7bbcafd-35da-4fa8-86e0-dd980990aecf,US,HAZARD,HAZARD_ON_ROAD_TRAFFIC_LIGHT_FAULT,1,5,358,5,2024-07-02 20:57:16 UTC,POINT(-87.681433 41.877489),Point(-87.681433 41.877489)
1802,"Chicago, IL",0,,S Kildare Ave,776f31ff-393b-4003-99ce-c74b61f0a240,US,HAZARD,HAZARD_ON_ROAD,1,5,192,2,2024-09-14 22:31:28 UTC,POINT(-87.730469 41.791411),Point(-87.730469 41.791411)
325281,"Chicago, IL",5,,DuSable Lake Shore Dr,6d5219eb-2fd3-4a99-b219-5a450ab118f5,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6,10,163,3,2024-09-02 20:37:43 UTC,POINT(-87.611043 41.844306),Point(-87.611043 41.844306)
89870,"Chicago, IL",1,,I-55 S,106c9216-89f1-4b60-9112-e5542fbbad20,US,JAM,,3,7,274,3,2024-03-14 13:25:18 UTC,POINT(-87.628904 41.847104),Point(-87.628904 41.847104)
94642,"Chicago, IL",0,,W Devon Ave,ec778793-baa8-402f-adbb-1dc0eaab2b69,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,7,5,89,0,2024-06-08 22:40:14 UTC,POINT(-87.7817 41.997407),Point(-87.7817 41.997407)
67551,"Chicago, IL",0,,I-90 W,7fd0d51e-9ff4-4c2c-98fa-3a995b8821a7,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,0,1,2024-02-10 04:46:51 UTC,POINT(-87.645609 41.883356),Point(-87.645609 41.883356)
625232,"Chicago, IL",0,,N Pulaski Rd,7b260731-07fb-4105-b9fe-1e6ee50f4d74,US,JAM,JAM_STAND_STILL_TRAFFIC,7,5,178,3,2024-01-19 22:04:22 UTC,POINT(-87.727404 41.946156),Point(-87.727404 41.946156)
776848,"Chicago, IL",0,,I-90 W,64b9147e-3dc4-42ba-8a3a-b30f13237873,US,JAM,JAM_HEAVY_TRAFFIC,3,5,0,2,2024-03-19 16:01:14 UTC,POINT(-87.645646 41.881),Point(-87.645646 41.881)
745574,"Chicago, IL",0,,to I-94 W,e6e42134-c4aa-479b-9ed5-f9cad6f7adbe,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,346,0,2024-05-06 07:29:51 UTC,POINT(-87.745961 41.964395),Point(-87.745961 41.964395)
474071,"Chicago, IL",0,,N Milwaukee Ave,e85a870d-0c5e-41c7-b4a0-4bfac44218b2,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2,5,129,5,2024-03-13 23:31:59 UTC,POINT(-87.689197 41.91793),Point(-87.689197 41.91793)
59721,"Chicago, IL",0,,I-90 E,a927b390-9eda-416f-9d83-ae48515378b0,US,JAM,JAM_HEAVY_TRAFFIC,3,6,95,4,2024-05-18 16:51:31 UTC,POINT(-87.828656 41.984412),Point(-87.828656 41.984412)
34462,"Chicago, IL",0,,I-90 E,a5561aa9-9e33-4f3e-a2b8-9719c0f1f01a,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,133,4,2024-07-17 18:35:21 UTC,POINT(-87.559979 41.731186),Point(-87.559979 41.731186)
724105,"Chicago, IL",0,,to US-41 S / DuSable Lake Shore Dr,e11049a9-16e4-488d-b44f-fce44437f865,US,ROAD_CLOSED,,4,5,147,1,2024-08-25 11:37:41 UTC,POINT(-87.648021 41.965569),Point(-87.648021 41.965569)
536687,"Chicago, IL",0,,I-290 W,90e1ce79-2703-47c7-879a-0db1a74d625e,US,JAM,JAM_STAND_STILL_TRAFFIC,3,6,274,2,2024-08-12 17:59:09 UTC,POINT(-87.770255 41.871058),Point(-87.770255 41.871058)
383617,"Chicago, IL",0,,I-290 E,e9ce5727-285b-438d-b256-d5adc88a6204,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,5,89,3,2024-06-24 01:44:28 UTC,POINT(-87.713499 41.873877),Point(-87.713499 41.873877)
652070,"Chicago, IL",0,,W Fry St,cc71d963-968e-419c-81e8-327d7f0e0877,US,JAM,JAM_HEAVY_TRAFFIC,1,5,269,1,2024-05-01 22:35:33 UTC,POINT(-87.651107 41.897415),Point(-87.651107 41.897415)
757956,"Chicago, IL",0,,DuSable Lake Shore Dr,722c2528-2333-46f6-8f46-6defab6cb445,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,6,6,359,4,2024-02-16 20:59:09 UTC,POINT(-87.617086 41.873646),Point(-87.617086 41.873646)
69445,"Chicago, IL",2,,US-41 • W Foster Ave,46b7f93e-0c27-48fe-b679-271f4b688548,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6,10,268,2,2024-01-29 19:22:33 UTC,POINT(-87.689465 41.975887),Point(-87.689465 41.975887)
150420,"Chicago, IL",1,,I-90 W,0e0c2f4d-9788-46ab-92d4-5440a3fac64c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,9,312,4,2024-06-14 00:36:15 UTC,POINT(-87.65289 41.892592),Point(-87.65289 41.892592)
439719,"Chicago, IL",0,,I-94 E • Edens Expwy,1d5f879a-6819-4c07-b573-e0f5eadc99b1,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,147,4,2024-07-23 00:00:51 UTC,POINT(-87.747534 41.98152),Point(-87.747534 41.98152)
115916,"Chicago, IL",0,,I-94 W,2947f8cc-b09f-4371-b5a5-398772eaa487,US,JAM,,3,5,358,4,2024-04-24 10:30:23 UTC,POINT(-87.624658 41.739415),Point(-87.624658 41.739415)
64571,"Chicago, IL",0,,N Milwaukee Ave,bdf2f427-bc7e-4915-8ab8-c45228fd6b1c,US,JAM,JAM_HEAVY_TRAFFIC,2,5,128,3,2024-09-24 18:06:36 UTC,POINT(-87.722964 41.938534),Point(-87.722964 41.938534)
402805,"Chicago, IL",5,,S Pulaski Rd,d582e924-4908-4b6f-abdd-365494af32e3,US,ACCIDENT,,6,10,359,0,2024-10-08 16:03:29 UTC,POINT(-87.723982 41.819969),Point(-87.723982 41.819969)
186184,"Chicago, IL",0,,I-90 E,6e47e912-67c4-4f68-bc6f-4959dffcf2ba,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,3,6,173,0,2024-05-27 17:54:57 UTC,POINT(-87.646359 41.886295),Point(-87.646359 41.886295)
609225,"Chicago, IL",0,,S Parnell Ave,b7396775-74eb-4a71-9a28-797da8171843,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,1,6,359,0,2024-06-09 22:45:15 UTC,POINT(-87.636971 41.714274),Point(-87.636971 41.714274)
726039,"Chicago, IL",0,,W Foster Ave,c0a813fe-ac27-4b22-9d2a-f291b4dd5f7c,US,JAM,JAM_STAND_STILL_TRAFFIC,7,5,269,3,2024-08-25 17:55:35 UTC,POINT(-87.754006 41.975268),Point(-87.754006 41.975268)
245594,"Chicago, IL",0,,S Columbus Dr,0b559be7-1763-46de-ad16-9ac131584416,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,6,6,359,0,2024-08-27 05:59:18 UTC,POINT(-87.620426 41.86879),Point(-87.620426 41.86879)
604262,"Chicago, IL",2,,I-90 E,5af1e183-29b8-472f-9645-ad2a2329dbf7,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,127,3,2024-08-02 15:07:50 UTC,POINT(-87.759291 41.969678),Point(-87.759291 41.969678)
757851,"Chicago, IL",1,,S Blue Island Ave,1b76e45d-b506-4294-9412-90b985d42e79,US,HAZARD,HAZARD_ON_ROAD_OBJECT,2,7,62,2,2024-02-16 15:31:47 UTC,POINT(-87.677811 41.847747),Point(-87.677811 41.847747)
299064,"Chicago, IL",2,,I-290 W,b6542f5d-277f-444a-96c9-f99a340198e4,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,278,0,2024-09-19 21:52:36 UTC,POINT(-87.656717 41.876142),Point(-87.656717 41.876142)
238971,"Chicago, IL",0,,,3860a7e8-2c1e-42db-b5d5-dbd1299200d7,US,JAM,,20,5,165,2,2024-08-22 22:46:36 UTC,POINT(-87.882032 41.993023),Point(-87.882032 41.993023)
757414,"Chicago, IL",0,,S Cottage Grove Ave,6e404393-43bb-4898-bbaf-6752033a18ca,US,JAM,,7,5,179,3,2024-02-16 22:22:15 UTC,POINT(-87.605846 41.776632),Point(-87.605846 41.776632)
559877,"Chicago, IL",0,,W Augusta Blvd,8a1ee2b5-353e-47fb-9090-a95143d6d559,US,HAZARD,HAZARD_WEATHER_FOG,1,6,268,2,2024-03-22 20:18:36 UTC,POINT(-87.727824 41.898993),Point(-87.727824 41.898993)
23337,"Chicago, IL",1,,I-55 N,a4755d8b-344c-4042-b928-78504f9621af,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,67,3,2024-02-03 12:28:58 UTC,POINT(-87.715059 41.8258),Point(-87.715059 41.8258)
614905,"Chicago, IL",0,,I-55 S,3c8a4b6a-c89c-40b4-a2e0-a6113270d0ff,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,271,3,2024-01-30 15:08:56 UTC,POINT(-87.628538 41.847092),Point(-87.628538 41.847092)
512010,"Chicago, IL",0,,DuSable Lake Shore Dr,f37c8b06-5261-4cd5-9d4f-bb912a7ac94a,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6,6,317,4,2024-05-31 13:36:46 UTC,POINT(-87.62344 41.902144),Point(-87.62344 41.902144)
347548,"Chicago, IL",1,,I-290 W,898e8adf-b7c2-41b0-ab0a-d3d74d1868f4,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,8,268,5,2024-10-09 12:48:14 UTC,POINT(-87.671217 41.875931),Point(-87.671217 41.875931)
406347,"Chicago, IL",1,,N Western Ave,8a21acc5-6a3c-4b41-bdbd-4ff8fa12160d,US,HAZARD,HAZARD_ON_ROAD_POT_HOLE,6,10,358,4,2024-04-19 22:30:19 UTC,POINT(-87.686929 41.899073),Point(-87.686929 41.899073)
668030,"Chicago, IL",2,,I-90 I-94 Express E,1858e943-f827-481b-a741-44530bcf9609,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,178,1,2024-08-07 18:39:28 UTC,POINT(-87.630653 41.822666),Point(-87.630653 41.822666)
352822,"Chicago, IL",1,,DuSable Lake Shore Dr,21e448b0-6f44-416e-b7b6-4c1d874a2dd3,US,JAM,JAM_HEAVY_TRAFFIC,6,7,48,3,2024-04-10 21:37:41 UTC,POINT(-87.616399 41.882787),Point(-87.616399 41.882787)
382557,"Chicago, IL",0,,to I-94 W,675db5b6-1b5e-4b64-afdf-88574917490f,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,346,0,2024-06-03 08:20:18 UTC,POINT(-87.745961 41.964395),Point(-87.745961 41.964395)
129807,"Chicago, IL",0,,N Lavergne Ave,7a1e2c97-1ac0-4550-88c4-f4bf70a40063,US,HAZARD,HAZARD_ON_ROAD_OBJECT,1,5,181,5,2024-01-13 14:02:59 UTC,POINT(-87.751616 41.934255),Point(-87.751616 41.934255)
172175,"Chicago, IL",0,,I-94 E • Edens Expwy,c5edfd8d-c9a3-4d88-955f-d5d51c34f0c1,US,JAM,JAM_HEAVY_TRAFFIC,3,5,130,0,2024-06-12 11:17:41 UTC,POINT(-87.744339 41.961224),Point(-87.744339 41.961224)
424272,"Chicago, IL",0,,N Sheridan Rd,bce57fba-7d81-4019-b01c-971901169562,US,HAZARD,HAZARD_ON_ROAD_CAR_STOPPED,7,6,358,3,2024-01-15 17:33:30 UTC,POINT(-87.655318 41.987849),Point(-87.655318 41.987849)
477048,"Chicago, IL",0,,to I-290 E,c81fdb09-7084-4311-bdec-a9844d375aeb,US,HAZARD,HAZARD_ON_ROAD_EMERGENCY_VEHICLE,4,6,94,0,2024-08-20 03:45:02 UTC,POINT(-87.770593 41.87081),Point(-87.770593 41.87081)
72341,"Chicago, IL",0,,,0cacf9a8-9325-45e6-9892-d71dda919567,US,JAM,JAM_HEAVY_TRAFFIC,3,5,88,3,2024-09-21 20:27:25 UTC,POINT(-87.645991 41.87541),Point(-87.645991 41.87541)
175880,"Chicago, IL",0,,I-55 N,fdbcbd35-cfdb-4bc6-9217-0427827b2ad1,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,3,8,88,2,2024-01-10 14:45:58 UTC,POINT(-87.675601 41.837053),Point(-87.675601 41.837053)
573033,"Chicago, IL",0,,W Montrose Ave,8a13358c-082f-4657-b710-191ce9a1fedb,US,JAM,JAM_HEAVY_TRAFFIC,2,5,89,4,2024-04-23 13:21:49 UTC,POINT(-87.717232 41.961079),Point(-87.717232 41.961079)
311495,"Chicago, IL",1,,I-290 E,7408b557-23f8-4dfd-bf3c-bdf0f6d55a7c,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,7,88,3,2024-08-03 00:59:44 UTC,POINT(-87.722215 41.87376),Point(-87.722215 41.87376)
198262,"Chicago, IL",0,,W Chicago Ave,04f213f4-b274-4886-b5a0-33d574e1c19b,US,JAM,JAM_HEAVY_TRAFFIC,7,5,269,0,2024-08-15 20:51:11 UTC,POINT(-87.641884 41.896489),Point(-87.641884 41.896489)
429657,"Chicago, IL",2,,W Jackson Blvd,8c090d9a-4a49-43dd-a403-8362d44744d7,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,2,10,89,0,2024-07-25 18:05:46 UTC,POINT(-87.667214 41.877616),Point(-87.667214 41.877616)
258819,"Chicago, IL",0,,N Fremont St,19e3824e-749a-4645-ae51-981a0b4815a5,US,JAM,JAM_MODERATE_TRAFFIC,1,5,178,5,2024-01-06 22:22:37 UTC,POINT(-87.651982 41.949811),Point(-87.651982 41.949811)
694610,"Chicago, IL",0,,I-94 W,0a1a3a69-4554-4760-9541-3c746a06a4f9,US,JAM,JAM_HEAVY_TRAFFIC,3,5,358,4,2024-08-26 13:27:44 UTC,POINT(-87.601576 41.678396),Point(-87.601576 41.678396)
25218,"Chicago, IL",0,,I-90 E,fb806a59-25e7-4706-9a2d-11c4fc0e31d8,US,HAZARD,HAZARD_ON_ROAD_OBJECT,3,5,173,2,2024-02-02 11:00:31 UTC,POINT(-87.645162 41.870514),Point(-87.645162 41.870514)
242648,"Chicago, IL",5,,I-90 E,b6a5eeb1-1753-42bc-b6a5-457ea5e58d26,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,88,0,2024-06-26 03:25:10 UTC,POINT(-87.832521 41.98444),Point(-87.832521 41.98444)
690387,"Chicago, IL",2,,I-94 W,2cf66b4e-b293-412e-a877-a60c3cc8d71d,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,5,2,2024-06-07 14:57:16 UTC,POINT(-87.591652 41.704042),Point(-87.591652 41.704042)
492941,"Chicago, IL",0,,I-55 S,99b60450-8ab2-4f67-bfbd-5b8d8bdf8f54,US,HAZARD,HAZARD_ON_ROAD,3,5,243,5,2024-03-11 10:15:33 UTC,POINT(-87.729353 41.821609),Point(-87.729353 41.821609)
377968,"Chicago, IL",0,,I-94 W,5fca2e99-5c6a-4d48-8dc7-28fbbb946d2c,US,JAM,JAM_HEAVY_TRAFFIC,3,5,327,3,2024-03-28 13:00:48 UTC,POINT(-87.599082 41.672083),Point(-87.599082 41.672083)
50008,"Chicago, IL",0,,S Clark St,9f469416-41c4-423b-bc4c-57dc1823c2d1,US,JAM,JAM_STAND_STILL_TRAFFIC,2,6,178,3,2024-05-21 23:00:44 UTC,POINT(-87.630649 41.873592),Point(-87.630649 41.873592)
769914,"Chicago, IL",0,,I-90 E,a5e41bff-9cd0-4168-b513-c5e735ad6762,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,140,2,2024-03-21 19:15:27 UTC,POINT(-87.669406 41.916788),Point(-87.669406 41.916788)
663744,"Chicago, IL",0,,S Princeton Ave,6d20121d-7751-4cc0-8840-55a35d85e3a1,US,JAM,,1,6,178,2,2024-08-30 15:39:54 UTC,POINT(-87.633083 41.797765),Point(-87.633083 41.797765)
489679,"Chicago, IL",0,,W Grand Ave,b475d38f-2380-45da-b7c6-8aae93bc13ab,US,JAM,,2,5,118,2,2024-08-28 12:52:51 UTC,POINT(-87.689931 41.891648),Point(-87.689931 41.891648)
145972,"Chicago, IL",0,,I-90 I-94 Express,7d704307-7de6-40a4-a4bb-cef1d39faa29,US,ACCIDENT,,3,5,179,3,2024-09-09 15:47:21 UTC,POINT(-87.63081 41.78462),Point(-87.63081 41.78462)
753164,"Chicago, IL",0,,I-90 E,cb02ddf6-98b2-4b2e-bd7f-b79f5545575e,US,JAM,JAM_HEAVY_TRAFFIC,3,5,178,3,2024-03-31 00:22:41 UTC,POINT(-87.644579 41.863044),Point(-87.644579 41.863044)
676755,"Chicago, IL",0,,I-90 W,0284d94a-4ac0-4c97-bb31-5a38ce0c9af0,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,3,6,353,0,2024-06-20 05:38:05 UTC,POINT(-87.645607 41.883725),Point(-87.645607 41.883725)
183605,"Chicago, IL",0,,W Peterson Ave,6c0247ae-9c8d-495b-8ba4-855ea8a896a4,US,JAM,JAM_HEAVY_TRAFFIC,6,5,268,2,2024-05-25 20:04:58 UTC,POINT(-87.678196 41.990701),Point(-87.678196 41.990701)
182718,"Chicago, IL",2,,I-90 E,3b665a6c-0e3a-4509-bf49-32c4e00b6974,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,3,10,133,2,2024-05-25 15:34:37 UTC,POINT(-87.670767 41.917861),Point(-87.670767 41.917861)
561574,"Chicago, IL",0,,I-90 E,1afe6917-a427-4ffa-a109-d3769b4b5918,US,HAZARD,HAZARD_ON_ROAD_CONSTRUCTION,3,6,128,5,2024-04-15 09:15:12 UTC,POINT(-87.741492 41.959557),Point(-87.741492 41.959557)
492886,"Chicago, IL",0,,I-94 W,07da49ab-a0eb-403f-b7fc-5ead122358b2,US,ACCIDENT,ACCIDENT_MINOR,3,5,358,5,2024-03-11 11:38:49 UTC,POINT(-87.624191 41.722051),Point(-87.624191 41.722051)
32999,"Chicago, IL",0,,S Cicero Ave,790c49c2-8ff9-4047-b93b-12660a570572,US,JAM,JAM_STAND_STILL_TRAFFIC,6,5,178,1,2024-01-03 23:56:16 UTC,POINT(-87.74232 41.779243),Point(-87.74232 41.779243)
263054,"Chicago, IL",0,,Exit 43A: Wilson Ave,7ae981f0-81b6-4059-a15b-02b3ab35bc19,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,4,6,181,0,2024-06-05 21:40:16 UTC,POINT(-87.747228 41.967664),Point(-87.747228 41.967664)
500542,"Chicago, IL",0,,to I-90 / I-94 W,d21fadae-a28e-478f-8d9b-e0ea3eb5bb4f,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,4,5,284,3,2024-08-10 13:59:55 UTC,POINT(-87.712901 41.941792),Point(-87.712901 41.941792)
108466,"Chicago, IL",0,,N Western Ave,00d2f188-2842-4cb6-a01a-80eab23e84bc,US,JAM,,6,5,178,3,2024-08-16 00:04:59 UTC,POINT(-87.688938 41.969625),Point(-87.688938 41.969625)
523150,"Chicago, IL",0,,N Ozark Ave,ad9b21d5-e91a-4c28-85dd-566cebe3e0a9,US,JAM,JAM_HEAVY_TRAFFIC,2,5,218,2,2024-01-24 23:38:12 UTC,POINT(-87.820405 42.0049),Point(-87.820405 42.0049)
421752,"Chicago, IL",0,,Exit 65: Stony Island Ave / to 95th - 103rd Sts,593f977d-961d-4c60-b7db-20465471c52f,US,HAZARD,HAZARD_ON_SHOULDER_CAR_STOPPED,4,5,88,4,2024-09-13 12:11:48 UTC,POINT(-87.592649 41.713441),Point(-87.592649 41.713441)
385297,"Chicago, IL",0,,E 111th St,6a5b9a0f-9554-4bc8-b9a7-5daee34c7ced,US,ROAD_CLOSED,ROAD_CLOSED_EVENT,7,6,112,0,2024-06-24 00:38:13 UTC,POINT(-87.598843 41.692532),Point(-87.598843 41.692532)
10460,"Chicago, IL",0,,I-90 W,7ad200e6-126d-4d8f-b2bd-5b1e9cdd94fe,US,JAM,JAM_STAND_STILL_TRAFFIC,3,5,2,2,2024-04-17 22:47:04 UTC,POINT(-87.645693 41.879519),Point(-87.645693 41.879519)
